1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
81	54	72	41	36	12	83	50	48	15	63	42	11	68	34	62	18	13	3	57	78	94	90	75	87
19	54	67	98	30	78	7	46	16	3	29	8	64	72	90	20	39	35	66	94	88	9	1	40	24
40	26	11	68	19	9	98	43	57	96	41	31	45	66	60	48	42	67	7	50	49	69	24	27	93
96	92	72	63	42	90	65	34	89	2	32	71	8	93	67	9	68	56	49	25	82	79	53	43	22
85	20	80	92	44	7	86	42	24	67	1	76	3	29	88	30	35	47	22	5	19	54	36	32	11
57	46	88	19	59	79	32	48	76	58	38	93	43	64	51	94	13	73	71	56	45	2	83	54	27
4	68	16	52	21	72	71	33	63	74	27	6	20	50	39	94	90	40	49	37	44	76	25	64	36
80	25	87	58	66	32	19	96	18	16	8	89	93	57	40	22	39	1	28	30	37	92	99	72	64
39	84	46	12	23	75	70	94	43	56	86	29	93	74	98	14	28	97	10	47	73	20	16	55	62
26	55	28	53	38	97	46	3	2	41	80	71	70	30	36	23	40	64	50	58	44	56	42	91	69
77	22	84	90	28	27	32	44	53	47	66	42	95	99	36	49	51	59	10	54	79	18	19	71	76
50	75	21	14	76	2	26	77	97	24	34	69	88	40	5	94	31	6	79	87	89	64	68	19	63
27	77	17	67	4	21	3	44	49	69	96	60	84	85	6	59	52	66	28	46	97	19	74	99	58
87	29	50	57	55	78	6	92	47	46	73	76	94	96	18	90	33	48	20	52	23	81	32	8	13
93	38	81	36	12	94	26	82	70	85	22	68	31	4	84	30	32	72	75	8	10	40	83	23	63
90	73	1	48	83	70	58	56	99	16	9	72	7	22	51	69	39	11	25	77	8	60	33	44	61
79	4	50	7	38	44	10	86	27	45	90	73	12	62	33	3	65	87	98	40	96	18	8	77	76
11	68	69	81	33	54	85	14	20	94	64	96	47	30	24	29	22	2	66	4	67	21	17	89	71
4	65	71	5	73	55	23	48	88	41	79	81	16	56	96	36	80	99	62	57	18	8	31	35	53
6	59	44	46	35	10	28	37	82	21	86	91	31	53	81	66	52	56	22	20	98	61	5	9	68
80	9	1	29	11	35	74	87	86	55	64	88	72	43	79	40	94	16	69	77	66	41	38	22	99
68	10	93	55	30	73	99	95	42	31	15	44	27	78	91	52	70	9	87	1	54	48	7	76	41
15	21	5	66	58	93	77	51	57	70	61	90	37	89	67	79	53	87	47	7	69	3	95	88	10
8	4	27	47	38	48	24	18	78	88	39	70	15	69	34	11	23	19	29	61	25	16	49	55	52
2	21	85	77	68	63	82	31	27	30	51	58	43	34	84	18	23	47	71	95	7	24	8	17	46
64	11	98	49	39	86	44	77	1	65	93	59	4	84	73	14	41	5	76	80	62	68	52	92	55
57	32	17	97	99	33	23	51	91	18	28	14	38	37	8	64	44	77	70	80	63	65	96	3	59
62	22	18	93	51	98	87	44	70	36	54	61	81	19	75	43	21	84	76	13	27	77	34	56	58
16	6	99	54	71	66	36	50	3	11	69	75	10	21	84	23	13	8	56	93	96	60	7	79	52
20	89	88	63	59	68	2	71	29	79	13	91	47	10	21	82	85	92	12	44	16	62	41	11	99
85	10	88	71	16	61	9	58	21	43	17	80	30	50	78	35	15	41	31	37	91	45	82	2	13
38	93	50	70	92	79	85	66	28	71	1	96	8	95	90	23	29	91	2	84	43	3	45	34	19
51	16	62	91	17	81	93	92	1	89	15	46	5	7	25	4	82	56	90	55	45	57	14	95	41
7	10	58	75	68	71	1	20	80	28	92	94	85	78	40	83	36	60	14	18	41	19	50	52	12
14	48	83	65	5	67	57	49	79	64	71	74	21	18	50	59	90	13	72	30	86	33	85	63	55
93	48	74	4	58	44	95	21	99	41	49	22	38	2	96	53	17	92	15	40	72	83	87	26	61
54	21	48	14	72	27	53	31	96	22	7	50	15	99	6	46	39	45	42	77	91	89	30	88	23
33	55	70	75	97	52	31	86	67	87	29	12	10	22	36	15	99	34	76	11	28	94	84	49	41
10	72	97	36	35	52	45	7	46	44	18	60	24	87	86	49	94	29	39	51	78	30	2	70	31
70	81	46	34	39	65	77	1	98	28	44	22	50	59	3	61	27	18	67	33	55	29	51	53	9
3	53	33	45	61	52	66	15	93	27	30	8	81	7	97	69	18	91	83	14	89	10	68	1	94
30	84	70	51	69	85	64	23	36	42	72	59	2	22	12	93	63	49	16	71	55	97	14	44	1
52	81	61	18	28	55	19	26	41	4	27	76	40	31	96	86	13	80	77	88	48	54	65	43	87
49	93	12	87	85	65	64	33	32	14	59	67	30	98	70	39	60	74	48	76	50	66	19	62	83
10	8	24	36	90	28	59	34	72	42	69	38	26	53	97	49	62	44	45	61	89	60	13	11	98
70	75	53	78	16	41	89	35	2	90	28	44	38	72	95	76	18	63	51	60	66	79	55	33	31
81	6	24	33	99	13	87	26	71	50	20	94	8	10	56	15	11	48	65	40	79	88	92	57	43
4	5	8	7	74	64	54	47	28	37	36	14	32	16	94	60	56	18	50	96	45	88	6	92	26
55	79	51	94	22	32	9	11	67	41	63	4	1	97	19	43	73	57	64	53	7	24	15	92	88
8	75	48	59	87	70	76	18	26	95	45	32	9	23	41	50	62	31	53	89	27	17	51	98	38
6	43	7	89	71	33	74	84	9	59	92	40	25	91	46	81	2	56	8	21	82	75	87	55	28
51	73	44	69	86	20	89	55	88	22	19	62	15	54	77	47	40	58	68	33	57	39	13	31	97
31	38	23	78	46	88	59	21	77	26	83	76	99	39	64	72	24	84	67	61	18	33	60	79	35
67	73	98	95	96	9	56	14	6	90	2	97	71	66	47	87	93	25	63	69	31	16	32	92	46
48	41	16	35	91	9	68	81	76	37	26	93	38	19	23	63	13	66	2	18	25	65	42	55	79
95	57	10	53	85	54	78	6	9	2	28	64	96	13	88	47	8	12	17	3	72	98	51	20	26
6	80	90	51	79	67	29	33	63	1	37	13	20	7	47	56	3	38	26	72	98	89	99	34	85
45	20	22	52	69	15	36	89	21	65	62	24	82	90	10	68	26	42	43	53	54	13	55	16	85
89	4	19	80	47	97	52	77	15	21	70	90	58	3	20	53	18	7	32	94	30	2	59	5	48
13	26	12	24	42	36	33	62	43	6	11	96	3	54	67	30	28	87	2	95	37	89	31	34	41
47	96	93	49	58	36	83	65	64	8	94	95	53	9	16	45	54	91	60	33	20	74	87	4	14
30	37	2	63	51	88	95	59	6	60	15	12	72	83	21	34	16	98	85	17	8	69	26	42	35
78	9	95	82	24	53	69	49	34	36	85	46	61	89	12	21	33	16	64	3	70	48	92	50	8
11	66	31	39	55	72	42	12	71	35	81	65	20	10	15	9	34	7	95	47	76	78	43	69	57
21	31	13	96	90	66	60	82	69	84	7	19	83	98	75	9	40	37	16	53	78	63	6	85	80
54	20	42	61	47	56	45	99	80	1	31	18	70	87	92	34	3	83	73	46	77	95	97	33	5
87	10	93	12	18	32	13	4	48	85	22	6	67	78	90	9	28	84	86	35	56	58	39	8	54
6	60	48	41	89	3	55	27	10	42	99	25	82	23	45	93	19	31	71	85	88	95	54	51	96
37	98	93	32	57	95	62	1	3	99	56	19	34	88	59	33	53	96	40	15	77	30	60	73	23
18	79	64	26	84	52	43	71	4	99	70	37	55	82	86	8	39	74	19	98	21	10	83	3	1
27	17	11	8	63	46	52	34	56	42	30	69	35	89	58	68	70	7	75	10	93	3	13	55	23
18	39	29	46	15	35	44	5	2	68	9	74	49	94	71	22	13	48	23	43	14	16	76	85	27
84	73	29	55	85	7	94	12	98	23	43	74	91	11	46	80	47	81	34	59	87	99	61	39	86
72	24	48	99	70	60	68	84	53	7	29	93	17	11	40	5	62	79	22	10	39	81	54	96	46
70	1	19	82	10	54	71	80	43	56	38	63	89	22	16	59	29	64	96	36	65	14	72	48	77
52	5	36	64	81	42	97	75	13	44	54	68	73	87	47	56	91	30	93	2	82	74	63	77	99
91	32	96	74	63	51	78	11	29	57	55	95	83	89	23	60	62	28	71	31	17	77	18	3	64
16	75	81	31	19	13	82	56	78	55	97	38	79	2	92	70	26	65	85	76	10	34	24	41	1
22	65	1	81	92	43	38	55	69	34	33	72	94	8	9	86	41	67	37	70	50	21	7	87	56
44	1	32	25	88	14	71	27	91	45	61	90	26	78	56	35	51	7	98	55	39	86	49	50	23
30	95	44	25	88	65	55	17	6	43	7	83	70	41	86	61	16	87	32	19	97	1	21	90	98
53	13	21	75	29	33	3	76	11	87	37	83	91	60	73	86	15	77	12	95	69	94	25	26	47
38	91	22	54	97	43	11	63	96	67	37	92	71	73	79	10	2	7	69	44	99	25	49	70	72
94	36	7	32	14	28	61	43	22	97	10	67	17	96	47	48	44	6	78	66	53	88	25	5	93
49	86	62	46	78	95	33	94	16	44	67	85	31	61	76	66	27	3	34	22	7	80	69	50	93
96	17	94	50	47	89	27	62	26	14	49	66	20	37	43	51	33	24	57	13	39	75	2	92	86
93	51	98	26	38	73	94	62	85	44	65	64	29	95	8	48	2	84	89	69	97	58	78	75	49
23	77	20	89	8	4	17	19	99	78	92	83	75	25	39	16	54	3	52	51	34	41	58	80	61
79	68	90	77	32	36	57	51	83	76	87	60	25	58	65	55	63	49	88	40	12	47	39	92	41
59	98	21	26	76	34	24	68	33	77	43	36	85	32	2	28	4	91	42	57	99	18	54	58	14
39	52	89	57	5	4	55	7	51	47	79	93	85	98	64	15	65	91	40	69	72	87	22	20	33
4	95	21	34	94	65	57	7	60	42	83	38	69	39	62	47	86	71	9	90	18	5	25	17	79
24	10	64	63	9	35	67	14	75	31	97	82	5	59	91	70	50	46	29	47	80	72	33	15	92
83	42	46	85	97	12	61	87	72	17	33	24	31	58	5	15	56	8	16	91	49	27	47	79	75
62	26	14	33	15	42	56	9	83	57	51	74	2	49	23	75	63	55	84	66	37	40	20	22	76
12	98	90	91	39	53	20	73	16	17	37	5	85	67	92	84	32	49	26	75	94	48	77	66	71
92	39	84	74	52	69	78	50	42	97	56	22	81	85	4	12	6	1	37	40	61	54	83	55	44
66	47	38	87	71	32	39	94	65	52	14	61	90	54	85	80	4	86	78	91	6	21	82	18	77
90	3	33	97	75	19	21	78	37	81	36	35	31	8	57	74	5	9	94	49	93	16	67	50	39
75	29	62	85	2	4	82	24	35	74	32	98	10	55	47	39	67	84	21	68	89	70	17	43	44
60	21	81	37	89	7	20	76	22	53	15	2	44	54	43	48	23	94	74	28	90	67	30	33	47
13	22	21	25	35	69	94	24	93	45	18	65	86	64	80	37	62	60	55	48	6	11	31	58	76
15	67	37	4	92	29	77	5	32	83	36	18	74	33	88	93	38	81	44	97	71	42	6	13	69
73	23	96	77	54	99	93	62	86	1	51	14	38	13	69	16	80	55	56	32	81	41	46	36	42
71	21	73	88	95	64	4	23	70	80	86	15	16	28	54	90	74	58	61	87	75	51	48	82	11
2	81	37	36	5	24	46	75	73	59	49	39	80	44	76	11	7	62	93	83	30	87	15	66	19
98	6	75	43	64	51	81	8	52	76	37	23	10	35	78	39	95	89	66	28	72	14	94	50	42
8	95	11	82	30	18	61	1	77	91	54	99	73	50	88	47	7	84	87	45	13	37	20	97	40
91	42	35	17	84	16	85	11	86	41	49	99	50	96	48	23	1	51	27	81	28	97	32	30	36
39	45	2	40	26	23	35	14	24	1	21	13	64	50	36	20	95	73	79	93	7	78	80	69	42
29	9	68	63	51	99	55	97	34	30	5	45	98	78	15	60	13	77	83	39	6	80	49	36	81
42	96	63	56	10	3	71	13	44	94	40	24	45	36	69	38	52	34	4	65	92	27	37	8	5
45	40	13	93	84	14	10	2	1	37	89	20	7	73	59	22	3	79	17	77	54	23	5	31	80
8	25	54	4	24	73	81	23	36	57	1	9	95	61	83	22	29	28	44	60	38	53	65	40	20
91	57	72	40	18	82	12	87	29	26	80	93	66	44	39	42	38	31	53	23	56	7	46	99	37
64	92	1	71	25	66	67	80	48	81	38	32	42	9	75	18	88	34	7	11	15	74	14	24	44
31	4	23	1	71	74	85	2	86	37	58	32	64	7	65	89	73	14	60	51	10	79	63	26	42
7	71	4	24	81	50	62	47	13	17	2	70	64	25	36	10	54	55	77	69	39	22	86	27	88
12	24	43	6	16	99	91	88	41	84	2	69	48	77	46	30	33	95	27	61	50	64	49	73	3
21	35	3	84	95	54	40	65	23	86	20	14	46	63	68	45	33	27	92	26	44	73	5	17	90
64	79	33	19	50	29	55	51	27	37	73	84	21	34	36	16	46	63	41	45	97	60	91	92	56
2	10	75	53	65	11	91	94	30	18	12	86	99	49	24	80	48	26	41	77	51	97	58	64	25
41	85	21	70	54	25	26	97	37	60	63	95	32	15	58	50	19	96	42	91	67	35	64	55	43
26	53	37	46	43	3	42	50	99	35	12	54	65	58	84	95	90	31	48	20	85	96	62	15	60
13	47	5	56	8	2	91	49	17	20	12	42	22	27	9	7	69	65	98	83	75	52	23	87	70
54	23	26	7	50	38	30	22	29	62	86	90	59	44	16	58	24	21	79	46	63	6	41	69	85
53	27	30	9	40	58	17	12	87	47	25	31	18	90	82	23	74	86	22	46	24	39	7	63	37
47	91	48	99	33	32	41	77	7	45	52	9	59	28	2	5	30	4	95	26	62	13	98	60	76
13	99	12	60	31	86	14	54	30	17	40	20	52	75	58	2	35	55	51	8	22	84	34	65	80
9	30	58	8	10	43	11	80	25	21	64	22	59	84	3	86	5	96	83	63	61	93	85	55	90
87	77	37	39	71	54	43	14	46	74	64	73	41	68	49	36	30	9	55	78	2	59	56	34	29
69	5	48	28	82	90	70	40	79	97	8	36	57	61	19	31	25	52	87	34	22	41	12	89	75
71	68	29	69	55	70	92	27	64	41	6	46	48	58	87	94	95	76	73	89	33	3	90	35	98
81	99	80	46	70	78	98	66	26	48	86	82	97	8	49	6	84	43	69	87	76	79	90	17	58
88	21	67	30	75	78	28	47	89	45	25	1	26	38	29	51	65	58	69	53	20	96	86	92	43
35	24	10	78	57	82	41	32	31	86	72	48	43	9	25	50	94	96	89	21	69	95	68	7	37
17	74	88	28	37	70	84	33	93	96	27	2	71	81	34	30	21	62	38	80	92	91	32	66	3
62	12	17	26	16	58	36	67	39	61	4	42	63	5	95	2	38	98	44	83	18	43	46	99	64
82	69	76	67	80	31	40	50	65	54	98	52	20	42	91	97	37	86	96	55	84	81	68	18	13
50	25	70	81	14	77	78	10	72	87	8	61	79	71	83	57	63	69	88	43	22	62	99	48	35
94	82	58	53	4	10	64	93	37	46	50	59	92	74	97	28	15	86	75	56	20	40	31	3	78
35	98	7	59	28	89	29	87	9	90	61	84	73	64	70	48	24	63	86	58	95	67	57	27	72
96	39	80	22	86	7	68	37	65	92	98	44	24	19	18	66	15	50	56	97	16	28	57	4	14
98	66	91	41	58	23	97	45	64	86	71	6	57	47	51	18	78	37	59	80	89	8	73	44	21
28	99	68	23	44	43	26	21	47	19	71	58	60	55	10	50	17	56	90	94	20	64	24	65	88
13	16	24	39	78	32	70	27	42	50	66	17	54	58	96	56	87	57	40	28	68	83	4	44	8
85	63	74	66	49	89	43	14	17	99	84	45	13	10	28	34	79	68	4	6	93	62	95	61	82
75	90	27	95	11	6	32	18	10	30	9	50	40	98	71	28	80	49	13	88	23	73	52	86	84
19	96	36	5	55	73	69	66	53	4	26	52	87	81	35	18	14	23	77	38	6	72	44	70	56
94	89	45	35	9	24	82	27	74	7	58	79	32	77	88	53	14	50	62	16	92	68	83	78	37
38	28	6	84	39	80	12	73	10	43	31	55	64	75	79	67	27	40	85	14	74	36	16	83	47
43	86	36	49	16	9	14	40	51	80	2	84	71	89	56	87	44	58	60	55	23	24	54	6	48
87	22	98	2	13	62	53	94	76	10	47	86	57	28	21	20	90	74	30	7	5	48	69	1	81
94	93	96	60	12	41	70	63	30	77	73	22	71	51	92	61	29	56	76	69	57	21	36	62	87
93	18	86	34	32	84	36	96	43	4	97	85	27	82	65	46	37	48	72	60	66	73	70	95	77
46	56	39	91	70	87	66	19	10	40	32	17	35	30	64	5	42	63	92	3	21	24	13	86	41
47	95	4	93	1	59	46	75	53	51	78	7	17	68	5	2	94	23	74	34	10	42	31	97	72
97	25	63	85	24	92	87	38	47	81	19	60	78	94	40	17	90	52	58	45	89	86	84	2	39
60	65	35	96	46	41	4	37	84	27	13	50	85	87	24	43	55	1	48	49	74	86	45	75	77
31	59	80	76	77	17	39	57	3	23	44	37	90	53	96	49	19	68	85	74	73	4	18	58	46
88	84	53	31	58	77	5	93	67	57	94	39	23	19	70	43	48	91	83	3	32	24	87	52	37
69	14	34	16	63	38	22	86	43	35	25	39	98	3	83	73	99	6	52	37	85	96	93	53	55
24	94	11	92	34	82	19	89	26	8	76	72	80	57	41	91	12	10	13	84	79	71	6	81	32
58	40	89	9	67	83	64	42	73	3	80	41	25	37	70	20	97	23	46	82	69	96	47	85	36
68	16	14	85	41	94	45	81	78	25	32	80	59	18	82	31	4	58	70	28	71	5	56	13	6
58	93	1	3	97	44	84	72	26	78	23	95	8	6	31	62	51	7	67	88	34	2	29	5	41
68	87	48	26	51	96	70	55	32	58	42	56	15	75	80	69	95	84	27	13	78	49	45	33	63
96	11	50	51	72	87	19	70	2	4	43	34	23	45	18	86	93	46	57	21	14	59	98	3	17
80	55	20	85	15	7	2	22	81	87	99	49	89	90	36	75	23	72	27	98	76	1	95	44	11
15	39	16	64	28	41	53	9	56	97	22	11	95	30	84	5	1	81	52	79	89	99	10	31	6
70	17	89	58	79	98	34	10	42	56	85	90	33	43	96	74	94	67	80	71	77	47	12	22	66
54	50	91	42	41	24	99	14	86	66	72	87	88	64	58	45	8	11	89	17	13	57	46	63	53
80	74	81	83	31	44	19	25	84	70	22	46	4	51	21	27	98	32	63	79	15	92	12	62	93
59	49	58	21	26	42	77	36	57	31	50	71	67	39	91	99	19	98	55	93	27	33	1	60	87
9	40	52	31	27	25	41	13	32	5	21	93	26	91	10	82	50	88	97	49	3	44	92	2	15
99	19	16	79	17	27	20	44	80	12	67	40	25	57	32	94	98	65	14	92	36	51	38	78	68
74	27	37	33	13	10	52	98	23	31	21	38	71	67	61	39	42	1	28	32	29	70	12	62	91
60	80	57	47	81	39	82	24	36	86	56	34	63	7	38	40	1	49	68	64	35	76	91	45	44
66	87	19	85	80	11	25	60	44	49	94	3	21	28	57	1	61	18	48	73	40	24	32	27	5
39	99	74	49	13	46	91	61	65	47	28	90	72	89	63	17	82	62	25	60	42	22	96	6	14
18	10	20	99	57	30	4	41	71	63	82	66	48	54	88	8	83	73	74	61	96	86	51	31	72
91	72	24	5	89	22	95	33	15	37	94	76	61	17	34	38	25	87	84	29	11	48	10	36	44
49	47	24	17	13	22	25	75	94	91	59	50	54	76	84	28	34	66	45	71	8	5	74	57	37
75	88	21	91	19	57	72	86	18	53	69	90	31	70	39	76	6	63	87	61	95	48	8	33	50
65	59	37	13	76	68	81	53	1	82	26	85	67	97	91	27	89	42	45	49	88	95	31	5	62
39	19	54	27	3	97	51	60	33	73	4	94	67	63	7	30	66	75	12	62	46	16	43	6	21
5	36	53	43	96	37	90	15	27	98	6	19	12	1	20	28	91	3	25	14	17	31	32	57	89
65	73	9	19	56	18	99	61	36	62	24	60	3	43	76	71	42	14	87	63	15	74	38	54	37
52	65	69	29	14	98	11	72	34	19	5	44	4	3	81	56	12	31	59	68	53	45	86	55	62
19	73	37	36	99	97	6	79	9	85	46	76	74	64	25	90	86	75	29	53	68	16	81	39	96
31	49	55	83	47	17	92	61	79	50	2	78	18	87	77	37	65	6	39	32	80	75	85	54	25
40	54	94	5	87	36	55	91	24	78	57	34	38	68	23	25	30	45	44	75	29	14	21	3	39
47	37	25	38	34	73	83	67	2	22	43	16	4	5	28	17	79	56	8	64	15	7	46	45	49
65	34	38	51	88	63	29	80	68	11	10	58	18	66	90	77	67	92	16	20	32	59	84	79	72
71	67	58	31	38	85	19	55	94	41	35	8	39	59	18	89	50	2	60	54	10	25	95	21	40
28	76	96	20	25	19	9	43	3	88	39	27	72	84	91	57	54	66	74	11	49	95	64	1	16
3	40	15	87	21	79	73	7	44	56	24	11	27	6	20	45	22	5	92	2	16	42	32	30	1
96	67	46	38	22	63	26	44	25	64	69	19	14	53	10	55	36	93	81	94	54	72	39	56	68
65	47	28	55	24	72	36	73	89	5	71	57	38	20	68	54	88	49	46	66	39	61	35	91	17
59	24	65	7	47	14	25	89	77	35	64	83	61	71	95	8	4	33	99	46	54	1	70	43	17
69	96	59	60	71	38	41	10	6	75	34	31	56	93	17	98	9	53	20	57	39	1	58	84	70
78	79	77	70	31	67	84	46	32	17	66	82	18	47	33	26	2	52	80	94	58	4	22	63	42
25	91	34	13	37	69	57	87	58	24	4	26	63	8	46	52	90	16	59	65	56	81	79	12	38
64	62	71	41	45	43	51	28	63	49	31	95	82	19	27	22	8	32	93	69	83	23	35	94	84
24	16	96	82	42	83	45	86	63	58	89	13	7	51	12	9	81	78	35	37	18	44	71	77	75
26	10	11	77	69	83	80	38	41	50	97	36	27	49	44	87	53	68	3	34	2	48	75	89	92
69	29	43	52	15	8	59	3	70	35	64	49	53	57	91	28	84	7	14	90	58	93	48	62	34
24	73	48	67	20	37	19	90	44	64	74	84	2	51	33	79	93	76	39	68	35	66	61	70	47
95	85	79	39	5	74	41	66	30	24	31	54	68	25	67	62	13	15	50	72	8	56	86	21	10
10	4	16	64	54	8	29	7	80	72	49	59	6	19	44	43	25	71	69	61	68	87	46	1	67
83	17	59	13	58	2	63	95	92	3	10	43	37	7	86	77	29	81	98	99	56	26	16	52	87
48	26	66	54	80	91	1	87	3	89	16	58	76	83	63	51	73	5	43	90	78	11	69	99	28
65	46	68	19	91	36	27	52	33	71	38	16	55	70	79	23	32	84	63	93	18	45	43	60	40
33	91	42	85	71	49	82	75	93	15	31	27	32	84	35	30	21	48	9	55	19	50	8	13	94
8	69	66	15	60	46	52	61	7	40	3	1	93	35	16	94	39	4	33	14	58	95	5	55	76
77	15	21	16	43	62	25	84	37	11	33	69	54	50	79	32	30	12	41	51	24	55	8	42	1
10	70	76	66	28	24	20	34	84	15	59	49	22	16	67	62	73	92	26	44	94	60	64	42	47
16	9	14	11	52	2	47	29	18	37	95	91	56	40	5	4	12	21	22	86	85	64	63	65	33
96	94	57	69	37	77	78	39	95	9	6	33	90	85	55	27	18	74	98	50	10	59	29	58	43
15	22	82	12	1	29	62	3	95	76	67	18	28	65	21	94	36	25	46	26	63	48	2	47	10
55	18	82	96	98	49	42	94	99	2	91	57	24	65	69	33	76	53	77	44	60	32	20	85	90
62	24	23	57	51	20	40	48	37	22	93	78	52	18	74	75	16	92	61	15	4	44	91	77	42
85	69	29	82	88	32	19	34	99	90	49	46	81	41	8	53	70	97	50	87	93	76	63	73	75
2	29	5	30	9	18	48	26	88	86	92	70	82	84	74	50	95	72	96	51	79	32	10	69	90
75	42	41	69	66	61	27	96	63	79	44	12	38	33	83	92	84	56	7	53	97	91	58	54	34
92	85	48	67	2	63	51	27	19	69	40	44	54	34	75	81	6	90	4	78	30	79	80	59	47
8	50	34	94	86	82	10	81	40	56	96	61	95	25	60	14	54	7	23	28	31	22	52	58	20
25	30	76	81	61	87	24	37	93	41	29	5	78	27	99	75	7	79	9	74	70	21	65	3	83
65	9	44	7	28	90	30	71	35	39	8	52	40	22	11	83	85	2	33	93	50	37	29	38	16
22	37	72	90	23	19	78	76	30	35	40	66	63	81	95	41	26	84	12	38	67	13	59	6	79
83	59	74	15	95	73	38	12	40	34	70	14	54	37	92	25	45	79	35	63	88	26	87	51	24
55	52	2	18	89	91	21	49	37	45	51	61	7	80	12	38	16	9	43	65	73	11	98	41	14
11	84	36	33	32	94	72	75	4	82	6	78	45	16	3	30	18	42	74	21	27	67	86	31	98
96	60	8	19	38	15	29	5	56	66	81	82	1	11	83	23	4	74	31	20	92	12	62	16	80
46	72	63	21	82	24	68	61	71	70	40	18	35	96	74	89	13	57	64	58	30	2	5	85	91
84	25	48	97	32	44	39	46	16	10	42	91	94	6	45	90	93	15	69	30	14	9	13	86	8
60	22	57	3	49	87	46	48	9	56	59	81	55	19	53	25	85	20	91	16	47	26	28	24	29
81	41	46	21	7	93	28	35	23	42	24	80	55	31	40	36	33	71	51	79	67	37	99	18	9
70	74	7	8	82	4	45	77	67	38	32	59	9	10	89	68	73	93	15	22	46	24	27	60	95
52	86	75	45	88	80	89	18	1	90	67	53	40	54	64	81	51	69	21	96	91	62	65	29	14
7	91	52	2	68	9	53	8	54	42	65	27	45	49	32	20	57	34	19	24	41	62	18	38	66
72	47	11	7	20	98	46	82	49	22	27	30	69	4	18	87	80	16	45	36	26	88	25	92	97
40	27	56	26	32	75	65	45	55	86	14	59	36	89	12	29	20	53	28	66	77	72	82	69	99
48	85	42	21	71	61	70	79	67	14	13	62	33	72	88	93	81	49	68	89	94	66	76	86	83
3	93	34	63	99	65	2	48	14	53	55	39	74	36	69	68	45	1	43	19	75	32	54	88	77
60	50	39	43	92	78	49	88	99	4	21	9	35	38	44	56	29	15	90	2	69	3	74	59	66
65	19	62	47	66	84	89	1	52	8	24	45	6	95	27	41	99	83	54	63	74	56	13	58	32
47	17	8	55	90	37	84	27	42	88	50	70	65	73	78	86	80	58	67	4	54	25	98	57	11
66	98	33	13	73	80	65	9	17	64	19	44	26	51	68	29	56	47	78	58	54	91	2	94	76
59	40	84	21	82	66	86	9	67	22	61	70	39	89	77	5	55	44	91	13	42	7	33	96	52
66	6	12	25	35	62	95	46	2	21	89	91	19	88	7	50	48	82	15	38	86	71	90	60	73
62	36	54	8	96	45	1	61	97	95	38	81	91	98	18	89	14	32	86	21	10	69	24	25	77
15	14	89	69	98	62	19	6	92	57	83	29	58	3	99	52	8	75	72	16	20	25	35	49	82
56	6	40	95	15	19	62	12	75	1	23	35	72	10	76	25	30	84	77	37	93	13	20	34	90
12	71	73	82	3	44	55	8	66	43	77	93	46	36	56	69	2	62	74	13	39	53	86	1	97
30	15	93	51	70	62	7	21	9	11	54	90	14	71	1	77	48	41	43	97	13	50	53	98	8
68	81	71	76	98	87	5	48	47	78	44	10	97	37	40	52	70	29	46	28	17	62	63	33	80
82	4	30	73	92	43	11	21	6	52	17	23	38	68	39	51	47	70	45	24	10	41	34	9	54
56	82	36	72	15	37	74	71	51	96	83	79	97	48	54	93	99	3	43	8	31	35	62	95	52
90	87	48	7	91	53	72	92	24	64	74	34	93	84	80	94	18	85	79	33	95	6	68	99	78
52	68	38	4	54	35	51	47	53	43	48	64	40	46	85	84	13	72	95	74	10	41	79	3	90
91	80	13	60	69	84	93	16	97	76	26	5	95	51	48	90	22	56	59	98	66	28	14	15	9
41	81	29	90	87	18	38	20	32	53	85	83	1	22	92	91	59	10	63	6	35	39	34	54	62
28	40	71	18	67	3	8	79	87	12	83	70	92	85	33	39	90	41	38	22	11	29	42	95	88
51	54	32	39	43	58	89	47	79	33	88	98	4	92	64	61	7	25	90	66	97	15	37	85	31
87	91	80	52	90	6	50	25	99	66	32	11	31	51	89	57	21	76	43	98	94	4	77	58	15
21	72	94	64	75	57	27	73	1	95	33	88	29	34	93	17	61	52	92	65	47	19	46	69	43
50	69	89	25	65	24	21	67	43	44	27	14	18	84	11	40	61	86	32	7	33	74	63	8	72
58	17	65	81	22	16	94	12	89	60	13	47	10	9	7	71	25	20	26	36	54	59	42	76	82
38	22	46	58	14	2	71	84	98	36	5	92	12	15	88	19	3	61	29	60	72	77	32	75	26
98	74	59	72	29	52	26	91	78	33	31	57	43	67	40	32	37	8	64	53	25	75	71	1	94
9	14	30	21	60	58	3	98	57	70	13	54	34	92	43	17	76	59	20	40	62	42	67	12	93
81	9	55	13	1	37	42	7	26	49	46	76	6	77	20	51	39	45	62	53	22	32	93	11	88
42	9	8	46	96	30	6	29	2	82	69	58	11	56	36	7	71	31	45	39	4	90	92	60	85
92	40	70	87	51	62	49	81	25	27	1	43	99	79	94	12	86	82	22	73	58	29	66	7	44
84	33	35	82	89	66	67	98	5	59	93	31	20	26	39	47	8	57	43	40	15	52	38	27	2
23	83	55	65	94	71	89	30	17	54	24	22	6	4	45	63	70	49	37	82	51	38	47	58	16
86	72	11	12	17	95	37	62	30	19	7	50	67	74	90	43	84	24	41	44	93	80	9	14	75
37	4	93	86	8	78	96	47	73	39	79	77	68	5	66	67	89	84	23	85	95	13	35	54	18
